"id","name","date","year","datetime","lat","lon","status","max_wind","min_pressure","landfall"
"AL051983","CHANTAL",1983-09-14,1983,1983-09-14,36.8,-53.8,"TS",40,1005,0
"AL051983","CHANTAL",1983-09-14,1983,1983-09-14 06:00:00,37.4,-53.8,"TS",40,1006,0
"AL051983","CHANTAL",1983-09-14,1983,1983-09-14 12:00:00,38.7,-53.8,"TS",35,1008,0
"AL051983","CHANTAL",1983-09-14,1983,1983-09-14 18:00:00,39.5,-52.5,"TS",35,1008,0
"AL051983","CHANTAL",1983-09-15,1983,1983-09-15,40.4,-50.7,"TD",30,1009,0
"AL051983","CHANTAL",1983-09-15,1983,1983-09-15 06:00:00,41.7,-48.8,"TD",30,1009,0
"AL061983","DEAN",1983-09-26,1983,1983-09-26 18:00:00,28,-73,"SS",35,1010,0
"AL061983","DEAN",1983-09-27,1983,1983-09-27,28.5,-72.9,"SS",35,1009,0
"AL061983","DEAN",1983-09-27,1983,1983-09-27 06:00:00,29,-72.8,"SS",40,1006,0
"AL061983","DEAN",1983-09-27,1983,1983-09-27 12:00:00,29.5,-72.6,"SS",40,1003,0
"AL061983","DEAN",1983-09-27,1983,1983-09-27 18:00:00,30.3,-72.1,"TS",40,1000,0
"AL061983","DEAN",1983-09-28,1983,1983-09-28,31.2,-71.7,"TS",45,999,0
"AL061983","DEAN",1983-09-28,1983,1983-09-28 06:00:00,32.2,-71.1,"TS",45,999,0
"AL061983","DEAN",1983-09-28,1983,1983-09-28 12:00:00,33.1,-70.7,"TS",50,1000,0
"AL061983","DEAN",1983-09-28,1983,1983-09-28 18:00:00,34,-70.7,"TS",50,1001,0
"AL061983","DEAN",1983-09-29,1983,1983-09-29,34.5,-70.8,"TS",55,1003,0
"AL061983","DEAN",1983-09-29,1983,1983-09-29 06:00:00,34.8,-71,"TS",55,1005,0
"AL061983","DEAN",1983-09-29,1983,1983-09-29 12:00:00,35.1,-71.5,"TS",55,1006,0
"AL061983","DEAN",1983-09-29,1983,1983-09-29 18:00:00,35.8,-73,"TS",55,1007,0
"AL061983","DEAN",1983-09-30,1983,1983-09-30,36.4,-74,"TS",55,1008,0
"AL061983","DEAN",1983-09-30,1983,1983-09-30 06:00:00,37,-74.9,"TS",55,1009,0
"AL061983","DEAN",1983-09-30,1983,1983-09-30 12:00:00,37.5,-75.8,"TS",40,1010,0
"AL061983","DEAN",1983-09-30,1983,1983-09-30 18:00:00,37.9,-76.9,"TD",30,1015,0
"AL011984","UNNAMED",1984-06-11,1984,1984-06-11 12:00:00,28,-75.5,"TD",20,-999,0
"AL011984","UNNAMED",1984-06-11,1984,1984-06-11 18:00:00,28.2,-75.8,"TD",25,-999,0
"AL011984","UNNAMED",1984-06-12,1984,1984-06-12,28.4,-76.5,"TD",25,-999,0
"AL011984","UNNAMED",1984-06-12,1984,1984-06-12 06:00:00,28.7,-77.2,"TD",30,-999,0
"AL011984","UNNAMED",1984-06-12,1984,1984-06-12 12:00:00,28.9,-77.8,"TD",30,-999,0
"AL011984","UNNAMED",1984-06-12,1984,1984-06-12 18:00:00,29,-78.3,"TD",30,-999,0
"AL011984","UNNAMED",1984-06-13,1984,1984-06-13,29.2,-79.1,"TD",30,-999,0
"AL011984","UNNAMED",1984-06-13,1984,1984-06-13 06:00:00,29.6,-79.9,"TD",30,-999,0
"AL011984","UNNAMED",1984-06-13,1984,1984-06-13 12:00:00,29.8,-80.3,"TD",25,-999,0
"AL011984","UNNAMED",1984-06-13,1984,1984-06-13 18:00:00,29.9,-81,"TD",25,-999,0
"AL011984","UNNAMED",1984-06-14,1984,1984-06-14,30.2,-81.8,"TD",-99,-999,0
"AL021984","UNNAMED",1984-06-18,1984,1984-06-18 12:00:00,20.5,-94,"TD",20,-999,0
"AL021984","UNNAMED",1984-06-18,1984,1984-06-18 18:00:00,20.8,-94.8,"TD",20,-999,0
"AL021984","UNNAMED",1984-06-19,1984,1984-06-19,21,-95.5,"TD",25,-999,0
"AL021984","UNNAMED",1984-06-19,1984,1984-06-19 06:00:00,21.2,-96.2,"TD",25,-999,0
"AL021984","UNNAMED",1984-06-19,1984,1984-06-19 12:00:00,21.6,-96.8,"TD",30,-999,0
"AL021984","UNNAMED",1984-06-19,1984,1984-06-19 18:00:00,21.9,-97.2,"TD",30,-999,0
"AL021984","UNNAMED",1984-06-20,1984,1984-06-20,22.1,-98,"TD",30,-999,0
"AL021984","UNNAMED",1984-06-20,1984,1984-06-20 06:00:00,22.7,-98.5,"TD",-99,-999,0
"AL031984","UNNAMED",1984-07-24,1984,1984-07-24 06:00:00,11.8,-47.8,"TD",25,-999,0
"AL031984","UNNAMED",1984-07-24,1984,1984-07-24 12:00:00,12,-50,"TD",25,-999,0
"AL031984","UNNAMED",1984-07-24,1984,1984-07-24 18:00:00,12.7,-52.1,"TD",25,-999,0
"AL031984","UNNAMED",1984-07-25,1984,1984-07-25,13,-54.5,"TD",30,-999,0
"AL031984","UNNAMED",1984-07-25,1984,1984-07-25 06:00:00,13.3,-56.9,"TD",30,-999,0
"AL031984","UNNAMED",1984-07-25,1984,1984-07-25 12:00:00,13.9,-59,"TD",30,-999,0
"AL031984","UNNAMED",1984-07-25,1984,1984-07-25 18:00:00,14.2,-61.5,"TD",30,-999,0
"AL031984","UNNAMED",1984-07-26,1984,1984-07-26,14.5,-63.5,"TD",30,-999,0
"AL031984","UNNAMED",1984-07-26,1984,1984-07-26 06:00:00,14.8,-65.8,"TD",25,-999,0
"AL031984","UNNAMED",1984-07-26,1984,1984-07-26 12:00:00,15,-68,"TD",25,-999,0
"AL031984","UNNAMED",1984-07-26,1984,1984-07-26 18:00:00,15.2,-70.2,"TD",20,-999,0
"AL041984","UNNAMED",1984-08-06,1984,1984-08-06 12:00:00,37,-68.2,"TD",20,-999,0
"AL041984","UNNAMED",1984-08-06,1984,1984-08-06 18:00:00,37.2,-67.1,"TD",25,-999,0
"AL041984","UNNAMED",1984-08-07,1984,1984-08-07,37.5,-65.9,"TD",25,-999,0
"AL041984","UNNAMED",1984-08-07,1984,1984-08-07 06:00:00,37.8,-64.6,"TD",30,-999,0
"AL041984","UNNAMED",1984-08-07,1984,1984-08-07 12:00:00,38,-63.2,"TD",30,-999,0
"AL041984","UNNAMED",1984-08-07,1984,1984-08-07 18:00:00,38.2,-62.5,"TD",30,-999,0
"AL041984","UNNAMED",1984-08-08,1984,1984-08-08,38.8,-61.8,"TD",30,-999,0
"AL041984","UNNAMED",1984-08-08,1984,1984-08-08 06:00:00,39,-60.9,"TD",25,-999,0
"AL041984","UNNAMED",1984-08-08,1984,1984-08-08 12:00:00,39.3,-60,"TD",25,-999,0
"AL041984","UNNAMED",1984-08-08,1984,1984-08-08 18:00:00,39.8,-59,"TD",20,-999,0
"AL051984","UNNAMED",1984-08-18,1984,1984-08-18 06:00:00,33,-65,"SD",25,1005,0
"AL051984","UNNAMED",1984-08-18,1984,1984-08-18 12:00:00,33.9,-63.1,"SD",25,1004,0
"AL051984","UNNAMED",1984-08-18,1984,1984-08-18 18:00:00,34.7,-61.3,"SD",30,1003,0
"AL051984","UNNAMED",1984-08-19,1984,1984-08-19,35.5,-59.5,"SD",30,1002,0
"AL051984","UNNAMED",1984-08-19,1984,1984-08-19 06:00:00,36.5,-58,"SD",30,1001,0
"AL051984","UNNAMED",1984-08-19,1984,1984-08-19 12:00:00,38,-56.4,"SS",35,1000,0
"AL051984","UNNAMED",1984-08-19,1984,1984-08-19 18:00:00,39.6,-54.8,"SS",35,1000,0
"AL051984","UNNAMED",1984-08-20,1984,1984-08-20,41.2,-53.2,"SS",40,1000,0
"AL051984","UNNAMED",1984-08-20,1984,1984-08-20 06:00:00,42.5,-50.8,"SS",45,1000,0
"AL051984","UNNAMED",1984-08-20,1984,1984-08-20 12:00:00,43.7,-48.3,"SS",50,1001,0
"AL051984","UNNAMED",1984-08-20,1984,1984-08-20 18:00:00,45.1,-46,"SS",50,1002,0
"AL051984","UNNAMED",1984-08-21,1984,1984-08-21,46.8,-44,"SS",45,1004,0
"AL051984","UNNAMED",1984-08-21,1984,1984-08-21 06:00:00,47.9,-41.1,"SS",40,1006,0
"AL051984","UNNAMED",1984-08-21,1984,1984-08-21 12:00:00,48.5,-38,"SD",30,1008,0
"AL061984","ARTHUR",1984-08-28,1984,1984-08-28 18:00:00,10.5,-51,"TD",25,1010,0
"AL061984","ARTHUR",1984-08-29,1984,1984-08-29,10.5,-52.5,"TD",25,1009,0
"AL061984","ARTHUR",1984-08-29,1984,1984-08-29 06:00:00,10.6,-54,"TD",25,1008,0
"AL061984","ARTHUR",1984-08-29,1984,1984-08-29 12:00:00,11.2,-55,"TS",35,1006,0
"AL061984","ARTHUR",1984-08-29,1984,1984-08-29 18:00:00,11.8,-55.8,"TS",45,1004,0
"AL061984","ARTHUR",1984-08-30,1984,1984-08-30,12.4,-56.3,"TS",45,1004,0
"AL061984","ARTHUR",1984-08-30,1984,1984-08-30 06:00:00,13,-57,"TS",40,1005,0
"AL061984","ARTHUR",1984-08-30,1984,1984-08-30 12:00:00,13.4,-57.4,"TS",35,1006,0
"AL061984","ARTHUR",1984-08-30,1984,1984-08-30 18:00:00,14,-57.8,"TS",35,1007,0
"AL061984","ARTHUR",1984-08-31,1984,1984-08-31,14.4,-58,"TS",35,1009,0
"AL061984","ARTHUR",1984-08-31,1984,1984-08-31 06:00:00,14.8,-58.1,"TS",35,1009,0
"AL061984","ARTHUR",1984-08-31,1984,1984-08-31 12:00:00,15.3,-58.2,"TS",35,1010,0
"AL061984","ARTHUR",1984-08-31,1984,1984-08-31 18:00:00,16,-58.4,"TD",30,1011,0
"AL061984","ARTHUR",1984-09-01,1984,1984-09-01,16.7,-58.6,"TD",30,1011,0
"AL061984","ARTHUR",1984-09-01,1984,1984-09-01 06:00:00,16.9,-59.1,"TD",30,1012,0
"AL061984","ARTHUR",1984-09-01,1984,1984-09-01 12:00:00,17,-59.8,"TD",30,1011,0
"AL061984","ARTHUR",1984-09-01,1984,1984-09-01 18:00:00,17.2,-60.2,"TD",25,1010,0
"AL061984","ARTHUR",1984-09-02,1984,1984-09-02,17.6,-60.6,"TD",25,1010,0
"AL061984","ARTHUR",1984-09-02,1984,1984-09-02 06:00:00,17.9,-61,"TD",25,1010,0
"AL061984","ARTHUR",1984-09-02,1984,1984-09-02 12:00:00,18.2,-61.2,"TD",25,1010,0
"AL061984","ARTHUR",1984-09-02,1984,1984-09-02 18:00:00,18.7,-61.4,"TD",30,1009,0
"AL061984","ARTHUR",1984-09-03,1984,1984-09-03,18.9,-61.8,"TD",30,1008,0
"AL061984","ARTHUR",1984-09-03,1984,1984-09-03 06:00:00,19.2,-62,"TD",30,1008,0
"AL061984","ARTHUR",1984-09-03,1984,1984-09-03 12:00:00,19.5,-62.2,"TD",30,1010,0
"AL061984","ARTHUR",1984-09-03,1984,1984-09-03 18:00:00,19.8,-62.6,"TD",30,1011,0
"AL061984","ARTHUR",1984-09-04,1984,1984-09-04,20.2,-62.9,"TD",25,1012,0
"AL061984","ARTHUR",1984-09-04,1984,1984-09-04 06:00:00,21,-63.3,"TD",25,1012,0
"AL061984","ARTHUR",1984-09-04,1984,1984-09-04 12:00:00,21.8,-64,"TD",25,1013,0
"AL061984","ARTHUR",1984-09-04,1984,1984-09-04 18:00:00,22.3,-65,"TD",25,1013,0
"AL061984","ARTHUR",1984-09-05,1984,1984-09-05,22.8,-66,"TD",25,1014,0
"AL061984","ARTHUR",1984-09-05,1984,1984-09-05 06:00:00,23.1,-66.9,"TD",25,1014,0
"AL061984","ARTHUR",1984-09-05,1984,1984-09-05 12:00:00,24,-67.9,"TD",25,1014,0
"AL061984","ARTHUR",1984-09-05,1984,1984-09-05 18:00:00,25,-68.5,"TD",25,1014,0
"AL071984","BERTHA",1984-08-30,1984,1984-08-30 12:00:00,13.1,-41,"TD",25,1009,0
"AL071984","BERTHA",1984-08-30,1984,1984-08-30 18:00:00,13.3,-42.2,"TD",25,1009,0
"AL071984","BERTHA",1984-08-31,1984,1984-08-31,13.7,-43.4,"TD",30,1008,0
"AL071984","BERTHA",1984-08-31,1984,1984-08-31 06:00:00,14.4,-44.5,"TD",30,1008,0
"AL071984","BERTHA",1984-08-31,1984,1984-08-31 12:00:00,14.9,-45.3,"TS",35,1007,0
"AL071984","BERTHA",1984-08-31,1984,1984-08-31 18:00:00,15.7,-46.6,"TS",35,1007,0
"AL071984","BERTHA",1984-09-01,1984,1984-09-01,16.3,-47.7,"TS",35,1007,0
"AL071984","BERTHA",1984-09-01,1984,1984-09-01 06:00:00,17,-48.7,"TS",35,1007,0
"AL071984","BERTHA",1984-09-01,1984,1984-09-01 12:00:00,17.5,-49.5,"TD",30,1008,0
"AL071984","BERTHA",1984-09-01,1984,1984-09-01 18:00:00,18.2,-50.5,"TD",30,1008,0
"AL071984","BERTHA",1984-09-02,1984,1984-09-02,19.2,-51.3,"TD",30,1008,0
"AL071984","BERTHA",1984-09-02,1984,1984-09-02 06:00:00,20,-52.1,"TD",30,1009,0
"AL071984","BERTHA",1984-09-02,1984,1984-09-02 12:00:00,20.8,-53.1,"TD",25,1010,0
"AL071984","BERTHA",1984-09-02,1984,1984-09-02 18:00:00,22.6,-52.8,"TD",25,1010,0
"AL071984","BERTHA",1984-09-03,1984,1984-09-03,23.8,-52.5,"TD",25,1010,0
"AL071984","BERTHA",1984-09-03,1984,1984-09-03 06:00:00,25.1,-51.9,"TD",25,1010,0
"AL071984","BERTHA",1984-09-03,1984,1984-09-03 12:00:00,26.1,-50.5,"TD",20,1012,0
"AL071984","BERTHA",1984-09-03,1984,1984-09-03 18:00:00,27.1,-49.1,"TD",20,1012,0
"AL071984","BERTHA",1984-09-04,1984,1984-09-04,28.3,-47.8,"TD",20,1013,0
"AL071984","BERTHA",1984-09-04,1984,1984-09-04 06:00:00,29.6,-46,"TD",20,1013,0
"AL071984","BERTHA",1984-09-04,1984,1984-09-04 12:00:00,30.5,-44.5,"TD",20,1013,0
"AL071984","BERTHA",1984-09-04,1984,1984-09-04 18:00:00,32,-42,"TD",20,1013,0
"AL081984","CESAR",1984-08-31,1984,1984-08-31,36.6,-66.9,"SD",25,1008,0
"AL081984","CESAR",1984-08-31,1984,1984-08-31 06:00:00,37.8,-66,"SD",30,1005,0
"AL081984","CESAR",1984-08-31,1984,1984-08-31 12:00:00,38.9,-65,"TS",35,1001,0
"AL081984","CESAR",1984-08-31,1984,1984-08-31 18:00:00,39.8,-63.1,"TS",35,999,0
"AL081984","CESAR",1984-09-01,1984,1984-09-01,40.6,-61.1,"TS",40,999,0
"AL081984","CESAR",1984-09-01,1984,1984-09-01 06:00:00,41.7,-59,"TS",40,998,0
"AL081984","CESAR",1984-09-01,1984,1984-09-01 12:00:00,42.9,-56.9,"TS",40,998,0
"AL081984","CESAR",1984-09-01,1984,1984-09-01 18:00:00,44,-54.9,"TS",40,998,0
"AL081984","CESAR",1984-09-02,1984,1984-09-02,44.9,-53.3,"TS",45,998,0
"AL081984","CESAR",1984-09-02,1984,1984-09-02 06:00:00,45.5,-51.8,"TS",45,997,0
"AL081984","CESAR",1984-09-02,1984,1984-09-02 12:00:00,46,-50.4,"TS",50,994,0
"AL081984","CESAR",1984-09-02,1984,1984-09-02 18:00:00,46.2,-48.9,"EX",50,989,0
"AL091984","UNNAMED",1984-09-06,1984,1984-09-06 12:00:00,21,-96,"TD",20,-999,0
"AL091984","UNNAMED",1984-09-06,1984,1984-09-06 18:00:00,21.3,-96.1,"TD",25,-999,0
"AL091984","UNNAMED",1984-09-07,1984,1984-09-07,21.8,-96.3,"TD",25,-999,0
"AL091984","UNNAMED",1984-09-07,1984,1984-09-07 06:00:00,22,-96.6,"TD",30,-999,0
"AL091984","UNNAMED",1984-09-07,1984,1984-09-07 12:00:00,22.3,-96.8,"TD",30,-999,0
"AL091984","UNNAMED",1984-09-07,1984,1984-09-07 18:00:00,22.7,-97.1,"TD",30,-999,0
"AL091984","UNNAMED",1984-09-08,1984,1984-09-08,23,-97.8,"TD",25,-999,0
"AL091984","UNNAMED",1984-09-08,1984,1984-09-08 06:00:00,23.2,-98.1,"TD",-99,-999,0
"AL101984","DIANA",1984-09-08,1984,1984-09-08 12:00:00,28.5,-77.4,"TS",35,1008,0
"AL101984","DIANA",1984-09-08,1984,1984-09-08 18:00:00,28.6,-78.3,"TS",40,1006,0
"AL101984","DIANA",1984-09-09,1984,1984-09-09,28.5,-79.2,"TS",45,1004,0
"AL101984","DIANA",1984-09-09,1984,1984-09-09 06:00:00,28.6,-79.7,"TS",50,1002,0
"AL101984","DIANA",1984-09-09,1984,1984-09-09 12:00:00,29,-79.9,"TS",55,1000,0
"AL101984","DIANA",1984-09-09,1984,1984-09-09 18:00:00,29.4,-80.1,"TS",60,995,0
"AL101984","DIANA",1984-09-10,1984,1984-09-10,29.7,-80.4,"TS",60,994,0
"AL101984","DIANA",1984-09-10,1984,1984-09-10 06:00:00,30.1,-80.3,"TS",60,995,0
"AL101984","DIANA",1984-09-10,1984,1984-09-10 12:00:00,30.5,-80,"HU",65,991,0
"AL101984","DIANA",1984-09-10,1984,1984-09-10 18:00:00,30.8,-79.6,"HU",70,986,0
"AL101984","DIANA",1984-09-11,1984,1984-09-11,31.3,-79.1,"HU",80,980,0
"AL101984","DIANA",1984-09-11,1984,1984-09-11 06:00:00,31.8,-78.7,"HU",85,973,0
"AL101984","DIANA",1984-09-11,1984,1984-09-11 12:00:00,32.6,-78.4,"HU",100,960,0
"AL101984","DIANA",1984-09-11,1984,1984-09-11 18:00:00,33.4,-78,"HU",110,952,0
"AL101984","DIANA",1984-09-12,1984,1984-09-12,33.9,-77.7,"HU",115,949,0
"AL101984","DIANA",1984-09-12,1984,1984-09-12 06:00:00,34,-77.4,"HU",95,963,0
"AL101984","DIANA",1984-09-12,1984,1984-09-12 12:00:00,34,-77.2,"HU",95,967,0
"AL101984","DIANA",1984-09-12,1984,1984-09-12 18:00:00,33.9,-77.1,"HU",90,970,0
"AL101984","DIANA",1984-09-13,1984,1984-09-13,33.8,-77.4,"HU",85,972,0
"AL101984","DIANA",1984-09-13,1984,1984-09-13 06:00:00,33.9,-77.9,"HU",80,978,0
"AL101984","DIANA",1984-09-13,1984,1984-09-13 07:00:00,33.9,-78,"HU",80,979,0
"AL101984","DIANA",1984-09-13,1984,1984-09-13 12:00:00,34,-78.3,"HU",65,990,0
"AL101984","DIANA",1984-09-13,1984,1984-09-13 18:00:00,34.3,-78.5,"TS",55,999,0
"AL101984","DIANA",1984-09-14,1984,1984-09-14,34.6,-78.5,"TS",45,1003,0
"AL101984","DIANA",1984-09-14,1984,1984-09-14 06:00:00,35,-78,"TS",40,1005,0
"AL101984","DIANA",1984-09-14,1984,1984-09-14 12:00:00,35.3,-77.1,"TS",45,1003,0
"AL101984","DIANA",1984-09-14,1984,1984-09-14 18:00:00,35.6,-76,"TS",50,1000,0
"AL101984","DIANA",1984-09-15,1984,1984-09-15,36.2,-74.4,"TS",55,997,0
"AL101984","DIANA",1984-09-15,1984,1984-09-15 06:00:00,37.2,-72.7,"TS",60,994,0
"AL101984","DIANA",1984-09-15,1984,1984-09-15 12:00:00,38.5,-70.3,"TS",60,992,0
"AL101984","DIANA",1984-09-15,1984,1984-09-15 18:00:00,41,-66,"TS",60,992,0
"AL101984","DIANA",1984-09-16,1984,1984-09-16,43.5,-61.9,"TS",60,994,0
"AL101984","DIANA",1984-09-16,1984,1984-09-16 06:00:00,46,-57.8,"EX",60,995,0
"AL111984","EDOUARD",1984-09-14,1984,1984-09-14,20.3,-96.1,"TD",30,1000,0
"AL111984","EDOUARD",1984-09-14,1984,1984-09-14 06:00:00,20.5,-96.2,"TS",35,1000,0
"AL111984","EDOUARD",1984-09-14,1984,1984-09-14 12:00:00,20.7,-96.1,"TS",40,1000,0
"AL111984","EDOUARD",1984-09-14,1984,1984-09-14 18:00:00,20.5,-96,"TS",45,1001,0
"AL111984","EDOUARD",1984-09-15,1984,1984-09-15,20.3,-95.8,"TS",55,998,0
"AL111984","EDOUARD",1984-09-15,1984,1984-09-15 06:00:00,20,-95.7,"TD",25,1002,0
"AL111984","EDOUARD",1984-09-15,1984,1984-09-15 12:00:00,20,-95.7,"TD",25,1001,0
"AL121984","FRAN",1984-09-15,1984,1984-09-15 12:00:00,13.7,-21.3,"TD",25,1010,0
"AL121984","FRAN",1984-09-15,1984,1984-09-15 18:00:00,13.8,-22,"TD",25,1010,0
"AL121984","FRAN",1984-09-16,1984,1984-09-16,13.9,-22.7,"TD",30,1010,0
"AL121984","FRAN",1984-09-16,1984,1984-09-16 06:00:00,14,-23.4,"TD",30,1009,0
"AL121984","FRAN",1984-09-16,1984,1984-09-16 12:00:00,14.3,-24.1,"TD",30,1008,0
"AL121984","FRAN",1984-09-16,1984,1984-09-16 18:00:00,14.8,-24.8,"TS",35,1006,0
"AL121984","FRAN",1984-09-17,1984,1984-09-17,15.3,-25.3,"TS",45,1000,0
"AL121984","FRAN",1984-09-17,1984,1984-09-17 06:00:00,16.3,-26,"TS",50,998,0
"AL121984","FRAN",1984-09-17,1984,1984-09-17 12:00:00,17.3,-26.5,"TS",50,996,0
"AL121984","FRAN",1984-09-17,1984,1984-09-17 18:00:00,18.4,-27.1,"TS",55,995,0
"AL121984","FRAN",1984-09-18,1984,1984-09-18,19.5,-28,"TS",55,994,0
"AL121984","FRAN",1984-09-18,1984,1984-09-18 06:00:00,20.2,-29.6,"TS",55,994,0
"AL121984","FRAN",1984-09-18,1984,1984-09-18 12:00:00,20.9,-31,"TS",55,994,0
"AL121984","FRAN",1984-09-18,1984,1984-09-18 18:00:00,21.1,-32.8,"TS",50,995,0
"AL121984","FRAN",1984-09-19,1984,1984-09-19,21.1,-34.3,"TS",50,996,0
"AL121984","FRAN",1984-09-19,1984,1984-09-19 06:00:00,21,-36,"TS",50,1000,0
"AL121984","FRAN",1984-09-19,1984,1984-09-19 12:00:00,20.9,-37.9,"TS",45,1005,0
"AL121984","FRAN",1984-09-19,1984,1984-09-19 18:00:00,20.8,-39.5,"TS",40,1005,0
"AL121984","FRAN",1984-09-20,1984,1984-09-20,20.5,-40.7,"TS",35,1006,0
"AL121984","FRAN",1984-09-20,1984,1984-09-20 06:00:00,20.2,-42,"TD",30,1008,0
"AL121984","FRAN",1984-09-20,1984,1984-09-20 12:00:00,20,-43,"TD",25,1009,0
"AL131984","GUSTAV",1984-09-16,1984,1984-09-16 18:00:00,28.6,-65.5,"TD",30,1009,0
"AL131984","GUSTAV",1984-09-17,1984,1984-09-17,29.6,-65.5,"TD",30,1009,0
"AL131984","GUSTAV",1984-09-17,1984,1984-09-17 06:00:00,30.3,-65.5,"TD",30,1009,0
"AL131984","GUSTAV",1984-09-17,1984,1984-09-17 12:00:00,31.3,-65.2,"TD",30,1009,0
"AL131984","GUSTAV",1984-09-17,1984,1984-09-17 18:00:00,32.1,-64.7,"TD",30,1009,0
"AL131984","GUSTAV",1984-09-18,1984,1984-09-18,32.1,-64.7,"TD",30,1009,0
"AL131984","GUSTAV",1984-09-18,1984,1984-09-18 06:00:00,32.1,-64.7,"TD",30,1009,0
"AL131984","GUSTAV",1984-09-18,1984,1984-09-18 12:00:00,32.1,-64.7,"TD",30,1009,0
"AL131984","GUSTAV",1984-09-18,1984,1984-09-18 18:00:00,32.1,-64.7,"TS",45,1006,0
"AL131984","GUSTAV",1984-09-19,1984,1984-09-19,33.2,-63.6,"TS",45,1006,0
"AL131984","GUSTAV",1984-09-19,1984,1984-09-19 06:00:00,34.6,-62.6,"TS",45,1006,0
"AL141984","HORTENSE",1984-09-23,1984,1984-09-23,31.3,-58.3,"SD",30,1009,0
"AL141984","HORTENSE",1984-09-23,1984,1984-09-23 06:00:00,30.7,-58.7,"SD",30,1007,0
"AL141984","HORTENSE",1984-09-23,1984,1984-09-23 12:00:00,30,-59,"SD",30,1005,0
"AL141984","HORTENSE",1984-09-23,1984,1984-09-23 18:00:00,29.2,-59.1,"SS",35,1002,0
"AL141984","HORTENSE",1984-09-24,1984,1984-09-24,28.6,-59.2,"SS",35,1000,0
"AL141984","HORTENSE",1984-09-24,1984,1984-09-24 06:00:00,28.4,-59.4,"SS",35,999,0
"AL141984","HORTENSE",1984-09-24,1984,1984-09-24 12:00:00,28.4,-59.8,"SS",40,999,0
"AL141984","HORTENSE",1984-09-24,1984,1984-09-24 18:00:00,28.5,-60.1,"TS",40,999,0
"AL141984","HORTENSE",1984-09-25,1984,1984-09-25,28.7,-60.3,"TS",45,999,0
"AL141984","HORTENSE",1984-09-25,1984,1984-09-25 06:00:00,28.9,-60.4,"TS",55,998,0
"AL141984","HORTENSE",1984-09-25,1984,1984-09-25 12:00:00,29.3,-60.6,"TS",60,997,0
"AL141984","HORTENSE",1984-09-25,1984,1984-09-25 18:00:00,29.7,-60.8,"HU",65,996,0
"AL141984","HORTENSE",1984-09-26,1984,1984-09-26,30.2,-61.1,"HU",65,993,0
"AL141984","HORTENSE",1984-09-26,1984,1984-09-26 06:00:00,30.8,-61,"TS",60,994,0
"AL141984","HORTENSE",1984-09-26,1984,1984-09-26 12:00:00,31.3,-60.7,"TS",50,995,0
"AL141984","HORTENSE",1984-09-26,1984,1984-09-26 18:00:00,32,-60.9,"TS",45,996,0
"AL141984","HORTENSE",1984-09-27,1984,1984-09-27,32.4,-60.8,"TS",40,996,0
"AL141984","HORTENSE",1984-09-27,1984,1984-09-27 06:00:00,32.8,-60.5,"TS",40,995,0
"AL141984","HORTENSE",1984-09-27,1984,1984-09-27 12:00:00,33,-60,"TS",35,995,0
"AL141984","HORTENSE",1984-09-27,1984,1984-09-27 18:00:00,32.9,-59.8,"TS",35,995,0
"AL141984","HORTENSE",1984-09-28,1984,1984-09-28,32.7,-59.9,"TS",35,995,0
"AL141984","HORTENSE",1984-09-28,1984,1984-09-28 06:00:00,32.3,-60.2,"TS",35,996,0
"AL141984","HORTENSE",1984-09-28,1984,1984-09-28 12:00:00,31.7,-61,"TS",40,996,0
"AL141984","HORTENSE",1984-09-28,1984,1984-09-28 18:00:00,31.1,-61.7,"TS",40,997,0
"AL141984","HORTENSE",1984-09-29,1984,1984-09-29,30.6,-62.4,"TS",45,998,0
"AL141984","HORTENSE",1984-09-29,1984,1984-09-29 06:00:00,30.5,-63.2,"TS",45,999,0
"AL141984","HORTENSE",1984-09-29,1984,1984-09-29 12:00:00,30.6,-64,"TS",45,1001,0
"AL141984","HORTENSE",1984-09-29,1984,1984-09-29 18:00:00,30.9,-64.7,"TS",40,1002,0
"AL141984","HORTENSE",1984-09-30,1984,1984-09-30,31.4,-65,"TS",40,1004,0
"AL141984","HORTENSE",1984-09-30,1984,1984-09-30 06:00:00,32.3,-64.9,"TS",35,1006,0
"AL141984","HORTENSE",1984-09-30,1984,1984-09-30 12:00:00,33.9,-64.2,"TS",35,1007,0
"AL141984","HORTENSE",1984-09-30,1984,1984-09-30 18:00:00,35.8,-62.2,"TS",35,1006,0
"AL141984","HORTENSE",1984-10-01,1984,1984-10-01,37.4,-59.8,"TS",40,1004,0
"AL141984","HORTENSE",1984-10-01,1984,1984-10-01 06:00:00,38.8,-57,"TS",45,1001,0
"AL141984","HORTENSE",1984-10-01,1984,1984-10-01 12:00:00,40,-54,"TS",50,998,0
"AL141984","HORTENSE",1984-10-01,1984,1984-10-01 18:00:00,40.9,-50.4,"TS",50,996,0
"AL141984","HORTENSE",1984-10-02,1984,1984-10-02,41.7,-46.8,"TS",50,995,0
"AL141984","HORTENSE",1984-10-02,1984,1984-10-02 06:00:00,42.3,-43,"TS",50,995,0
"AL141984","HORTENSE",1984-10-02,1984,1984-10-02 12:00:00,42.8,-39,"TS",50,995,0
"AL141984","HORTENSE",1984-10-02,1984,1984-10-02 18:00:00,43.2,-35,"TS",45,996,0
